0298	21	1	200	16000	20000	15.44
0299	16	4	200	16000	20000	15.80
0304	32	1	200	16000	20000	16.11
0306	16	4	200	16000	20000	16.12
0307	33	1	200	16000	20000	16.19
0311	31	1	200	16000	20000	15.90
0311	35	1	200	16000	20000	17.36
0318	35	1	200	16000	20000	14.57
0320	24	2	200	16000	20000	15.66
0320	33	2	200	16000	20000	16.10
0320	35	1	200	16000	20000	16.47
0324	26	2	200	16000	20000	16.69
0325	32	3	200	16000	20000	15.68
0326	14	2	200	16000	20000	14.62
0328	17	4	200	16000	20000	15.32
0332	23	3	200	16000	20000	16.55
0333	30	2	200	16000	20000	18.14
0333	34	2	200	16000	20000	18.45
0335	16	2	200	16000	20000	15.39
0336	28	2	200	16000	20000	16.55
0337	34	2	200	16000	20000	16.17
0338	19	2	200	16000	20000	14.49
0339	12	4	200	16000	20000	14.96
0341	24	2	200	16000	20000	15.38
0341	27	1	200	16000	20000	16.25
0345	31	2	200	16000	20000	16.24
0348	14	5	200	16000	20000	15.38
0348	19	3	200	16000	20000	14.92
0350	33	1	200	16000	20000	16.28
0353	23	1	200	16000	20000	16.30
0354	30	1	200	16000	20000	18.54
0358	28	3	200	16000	20000	15.58
0358	34	2	200	16000	20000	16.63
0360	18	4	200	16000	20000	14.82
0361	26	3	200	16000	20000	16.12
0363	19	2	200	16000	20000	14.51
0363	20	4	200	16000	20000	16.52
0365	25	1	200	16000	20000	16.76
0366	28	1	200	16000	20000	16.64
0371	32	1	200	16000	20000	17.40
0373	30	1	200	16000	20000	16.38
0374	27	3	200	16000	20000	15.37
0374	33	2	200	16000	20000	16.08
0376	28	3	200	16000	20000	16.62
0379	13	2	200	16000	20000	15.48
0380	18	2	200	16000	20000	15.35
0385	35	1	200	16000	20000	14.55
0386	22	2	200	16000	20000	16.03
0387	27	1	200	16000	20000	16.48
0391	32	1	200	16000	20000	16.28
0394	29	2	200	16000	20000	17.14
0394	29	3	200	16000	20000	16.07
0397	18	2	200	16000	20000	14.95
0400	33	1	200	16000	20000	18.03
0401	32	1	200	16000	20000	16.27
0402	18	2	200	16000	20000	16.83
0402	28	3	200	16000	20000	16.96
0403	19	4	200	16000	20000	14.93
0408	16	5	200	16000	20000	15.48
0408	29	2	200	16000	20000	15.18
0408	30	1	200	16000	20000	16.38
0408	35	1	200	16000	20000	14.42
0411	29	3	200	16000	20000	16.78
0412	23	2	200	16000	20000	16.39
0415	17	2	200	16000	20000	15.76
0419	28	1	200	16000	20000	16.98
0419	33	2	200	16000	20000	17.48
0420	21	4	200	16000	20000	16.47
0421	27	1	200	16000	20000	14.80
0423	29	1	200	16000	20000	15.39
0426	26	3	200	16000	20000	15.98
0429	23	1	200	16000	20000	15.43
0429	29	3	200	16000	20000	15.47
0430	24	3	200	16000	20000	17.23
0432	34	2	200	16000	20000	16.58
0435	28	1	200	16000	20000	16.85
0435	29	1	200	16000	20000	16.89
0436	29	2	200	16000	20000	15.37
0436	35	2	200	16000	20000	17.74
0438	27	1	200	16000	20000	15.85
0440	20	3	200	16000	20000	15.09
0443	18	4	200	16000	20000	16.02
0444	24	3	200	16000	20000	16.61
0445	35	2	200	16000	20000	17.63
0448	29	1	200	16000	20000	16.03
0449	34	2	200	16000	20000	18.78
0450	34	1	200	16000	20000	15.43
0453	28	1	200	16000	20000	18.21
0457	28	1	200	16000	20000	16.80
0457	28	2	200	16000	20000	15.76
0457	32	2	200	16000	20000	16.66
0458	31	1	200	16000	20000	15.89
0460	22	4	200	16000	20000	15.70
0465	21	2	200	16000	20000	15.05
0465	30	2	200	16000	20000	15.81
0465	34	2	200	16000	20000	16.71
0466	24	3	200	16000	20000	16.28
0473	28	1	200	16000	20000	15.07
0476	29	2	200	16000	20000	16.11
0477	34	1	200	16000	20000	16.72
0479	23	2	200	16000	20000	15.86
0479	32	2	200	16000	20000	16.22
0480	23	2	200	16000	20000	15.12
0487	26	1	200	16000	20000	16.58
0496	24	1	200	16000	20000	16.63
0497	34	2	200	16000	20000	17.57
0508	35	2	200	16000	20000	16.24
0513	32	1	200	16000	20000	16.55
0514	34	2	200	16000	20000	16.37
0516	24	1	200	16000	20000	15.55
0518	31	1	200	16000	20000	17.57
0530	25	2	200	16000	20000	16.30
0533	25	3	200	16000	20000	15.95
0533	33	2	200	16000	20000	15.75
0534	29	2	200	16000	20000	15.44
0542	23	1	200	16000	20000	18.47
0543	24	3	200	16000	20000	17.97
0546	32	1	200	16000	20000	16.14
0548	22	3	200	16000	20000	16.92
0563	34	2	200	16000	20000	16.57
0568	31	2	200	16000	20000	16.84
0570	34	1	200	16000	20000	15.91
0572	24	2	200	16000	20000	18.15
0581	33	1	200	16000	20000	17.68
0582	22	2	200	16000	20000	16.21
0582	29	1	200	16000	20000	15.21
0590	26	3	200	16000	20000	18.51
0593	27	1	200	16000	20000	16.58
0594	25	1	200	16000	20000	16.56
0598	30	2	200	16000	20000	16.55
0602	31	1	200	16000	20000	16.45
